25.69	994.57
25.70	994.58
25.72	994.60
25.72	995.18
25.73	994.62
25.74	994.34
25.75	994.36
25.76	994.37
25.76	995.23
25.77	994.09
25.77	994.38
25.79	994.41
25.79	994.70
25.79	994.14
25.81	994.44
25.81	994.15
25.82	994.17
25.83	994.18
25.83	994.18
25.84	993.62
25.85	993.63
25.86	993.64
25.86	993.64
25.87	993.37
25.88	993.10
25.88	992.81
25.89	992.83
25.89	992.83
25.90	993.13
25.91	993.44
25.91	994.58
25.92	994.02
25.93	994.61
25.94	994.33
25.94	993.76
25.95	994.63
25.95	994.35
25.96	994.36
25.97	994.37
25.98	994.96
25.99	994.11
25.99	994.12
26.00	994.70
26.00	994.42
26.01	994.43
26.02	994.44
26.03	995.02
26.04	994.46
26.04	994.19
26.04	994.76
26.05	994.77
26.06	993.93
26.07	994.22
26.08	994.23
26.08	993.66
26.08	993.96
26.09	993.40
26.10	993.12
26.11	993.71
26.12	993.14
26.13	992.87
26.13	993.16
26.14	993.74
26.15	993.47
26.15	994.33
26.16	994.92
26.16	994.07
26.17	994.65
26.18	994.37
26.18	994.66
26.19	994.68
26.20	994.40
26.21	994.70
26.21	994.13
26.22	994.72
26.23	995.30
26.23	995.31
26.24	994.46
26.25	994.18
26.25	994.47
26.26	995.35
26.28	994.79
26.28	993.94
26.29	993.94
26.29	994.82
26.29	994.53
26.31	993.98
26.31	993.98
26.32	993.99
26.32	993.70
26.34	993.44
26.33	993.15
26.35	992.88
26.36	992.89
26.37	993.48
26.37	993.48
26.38	993.49
26.39	993.79
26.39	994.66
26.39	995.24
26.41	994.39
26.42	994.69
26.42	995.28
26.43	995.29
26.43	995.01
26.44	995.31
26.45	995.60
26.45	995.32
26.46	995.33
26.47	995.34
26.47	995.06
26.48	995.07
26.49	995.37
26.50	994.81
26.50	993.67
26.51	992.52
26.51	993.11
26.52	993.12
26.54	992.85
26.54	993.42
27.54	1.88
27.55	1.61
27.56	1.61
27.57	2.20
27.57	1.92
27.58	1.93
27.58	2.22
27.59	1.95
27.59	1.95
27.62	1.98
27.62	2.27
27.62	2.27
27.62	2.28
27.63	2.29
27.65	2.31
27.65	1.45
27.66	1.75
27.66	1.47
27.67	1.76
27.67	2.64
27.67	1.77
27.69	2.08
27.69	1.51
27.70	1.81
27.71	1.53
27.71	1.83
27.72	2.12
27.73	1.56
27.73	2.14
27.74	1.57
27.75	2.16
27.76	1.88
27.76	2.18
27.76	1.89
27.77	1.04
27.78	2.49
27.79	1.06
27.79	0.78
27.79	1.08
27.81	1.09
27.81	1.10
27.82	0.82
27.83	1.12
27.83	1.12
27.84	0.56
27.84	1.72
27.86	0.88
27.86	0.58
27.86	0.88
27.88	1.18
27.88	1.18
27.88	0.91
27.89	1.21
27.89	1.50
27.90	0.93
27.91	0.94
27.91	1.24
27.92	0.67
27.93	2.12
27.93	1.84
27.95	0.99
27.95	2.15
27.95	1.87
27.96	1.88
27.97	2.46
27.97	1.60
27.98	2.19
27.99	2.21
27.99	2.49
28.00	2.22
28.00	2.22
28.02	1.95
28.02	2.54
28.03	2.26
28.03	2.26
28.04	1.70
28.04	2.28
28.05	1.71
28.06	2.59
28.06	2.30
28.07	2.32
28.08	2.32
28.09	2.34
28.09	2.92
28.09	2.06
28.10	2.07
28.12	2.38
28.12	2.38
28.12	2.10
28.13	2.40
28.14	2.41
28.14	2.13
28.15	2.42
28.16	2.15
28.16	1.29
28.16	1.58
28.17	1.87
28.18	1.88
28.18	1.32
28.19	1.61
28.20	0.76
28.21	0.78
28.21	0.20
28.21	0.78
28.23	0.22
28.23	0.80
28.24	1.38
28.24	1.39
28.25	0.83
28.25	0.55
28.26	2.28
28.27	1.43
28.28	1.73
28.28	0.87
28.28	1.46
28.29	0.88
28.29	0.61
28.31	0.33
28.31	0.92
28.32	1.50
28.32	1.79
28.32	3.24
28.34	2.39
28.34	2.97
28.35	2.70
28.35	2.99
28.36	2.14
28.37	2.72
28.37	2.16
28.38	2.46
28.38	2.17
28.39	2.18
28.39	2.47
28.40	2.48
28.41	2.49
28.41	2.78
28.42	2.22
28.43	1.65
28.44	2.53
28.45	2.25
28.45	2.25
28.45	2.55
28.46	1.70
28.46	2.57
28.47	2.58
28.48	2.30
28.49	1.73
28.49	1.45
28.49	1.17
28.50	1.18
28.50	0.89
28.51	0.90
28.53	0.63
28.53	0.92
28.53	0.93
28.54	0.94
28.54	0.66
28.55	0.38
28.56	0.67
28.56	1.54
28.57	1.56
28.57	1.28
28.58	2.73
28.59	2.45
28.60	2.18
28.59	2.74
28.61	1.90
28.61	3.06
28.62	2.78
28.62	1.92
28.63	3.08
28.64	2.23
28.64	2.23
28.64	2.52
28.65	2.54
28.66	2.55
28.66	3.13
28.67	3.14
28.67	3.43
28.69	2.30
28.69	3.17
28.69	2.02
28.70	2.32
28.71	2.33
28.72	2.06
28.72	2.63
28.73	2.06
28.73	2.36
28.74	2.36
28.74	1.51
28.75	1.81
28.75	0.94
28.76	0.67
28.77	0.39
28.78	0.97
28.78	1.56
28.78	0.98
28.79	1.58
28.80	1.30
28.81	1.60
28.81	1.89
28.82	2.20
28.82	2.19
28.83	2.49
28.84	3.37
28.84	3.38
28.85	2.81
28.85	3.10
28.86	3.11
28.86	2.83
28.88	3.14
28.88	2.56
28.89	2.86
28.89	1.71
28.89	2.58
28.90	2.01
28.91	2.60
28.91	2.31
28.92	2.62
28.93	1.18
28.93	1.77
28.94	2.35
28.94	1.20
28.95	1.79
28.95	1.51
28.96	1.51
28.97	0.95
28.98	1.26
28.98	1.25
28.98	0.68
28.99	2.42
28.99	3.01
28.99	2.72
29.01	2.74
29.02	2.75
29.02	3.04
29.02	2.18
29.03	2.48
29.03	2.48
29.04	2.20
29.05	2.51
29.06	2.23
29.06	2.52
29.06	2.24
29.08	1.39
29.08	2.84
29.08	2.26
29.09	1.98
29.09	2.56
29.10	2.00
29.11	1.72
29.12	1.45
29.12	1.45
29.13	1.75
29.13	2.04
29.13	0.88
29.15	1.48
29.15	1.49
29.15	1.78
29.16	1.80
29.16	1.51
29.17	1.81
29.18	2.40
29.18	2.11
29.19	1.54
29.19	1.84
29.19	0.98
29.21	1.86
29.21	2.15
29.21	2.15
29.23	2.75
29.23	2.17
29.24	1.90
29.24	2.48
29.25	2.78
29.25	2.21
29.26	2.51
29.27	3.09
29.27	2.51
29.27	3.11
29.27	2.53
29.29	2.83
29.29	2.55
29.30	2.27
29.30	2.85
29.31	3.15
29.31	3.16
29.32	2.58
29.33	2.60
29.33	3.47
29.34	2.03
29.34	2.04
29.35	2.63
29.36	2.07
29.36	2.35
29.36	2.07
29.37	2.95
29.37	2.08
29.38	1.52
29.39	1.81
29.39	1.54
29.39	2.11
29.41	1.84
29.41	1.55
29.41	1.85
29.42	1.86
29.43	1.29
29.43	1.58
29.44	1.60
29.44	1.60
29.45	1.61
29.45	1.90
29.46	1.04
29.47	1.63
29.47	2.21
29.47	1.94
29.47	1.94
29.48	1.95
29.49	2.83
29.49	3.12
29.51	2.85
29.51	2.56
29.51	2.86
29.52	3.15
29.52	3.16
29.53	2.58
29.53	2.88
29.54	2.90
29.54	2.90
29.55	3.19
29.56	3.21
29.56	2.64
29.57	2.64
29.57	2.35
29.58	2.37
29.58	2.37
29.59	2.38
29.59	2.96
29.60	2.97
29.61	2.70
29.61	2.70
29.62	2.71
29.62	2.14
29.63	2.43
29.63	2.43
29.64	3.03
29.64	1.87
29.64	2.46
29.65	2.47
29.65	3.05
29.66	2.19
29.67	2.78
29.68	2.50
29.68	1.06
29.68	1.93
29.69	1.36
29.69	1.95
29.69	2.24
29.71	1.68
29.71	1.97
29.72	1.68
29.72	1.99
29.73	1.42
29.73	2.00
29.74	1.43
29.75	2.02
29.75	1.44
29.76	1.46
29.76	2.33
29.76	2.04
29.77	2.63
29.78	2.93
29.77	2.64
29.79	3.24
29.79	2.95
29.79	2.66
29.80	2.38
29.81	2.40
29.82	3.28
29.82	2.70
29.83	3.00
29.83	3.00
29.84	3.59
29.84	3.31
29.85	3.32
29.85	2.74
29.85	3.32
29.86	3.33
29.86	3.34
29.86	3.34
29.88	2.48
29.88	2.49
29.88	2.50
29.89	2.80
29.89	2.51
29.91	2.24
29.91	2.24
29.91	2.25
29.91	1.96
29.92	3.13
29.93	1.98
29.93	2.57
29.93	2.28
29.94	2.29
29.95	1.43
29.96	2.02
29.96	2.02
29.96	1.74
29.97	1.46
29.97	1.46
29.98	1.76
29.98	1.77
29.99	2.35
29.99	1.78
30.00	1.50
30.00	2.08
30.01	2.09
30.02	2.10
30.02	2.11
30.03	2.12
30.04	2.13
30.04	2.42
30.04	2.71
30.04	3.01
30.05	3.02
30.06	3.32
30.06	2.74
30.06	3.03
30.08	3.63
30.08	3.64
30.08	3.06
30.08	3.07
30.09	3.07
30.09	3.08
30.09	3.08
30.10	3.09
30.12	3.11
30.12	2.54
30.12	2.82
30.13	2.55
30.13	2.55
30.14	3.15
30.14	2.28
30.15	2.57
30.16	2.58
30.16	2.59
30.16	2.30
30.16	2.88
30.17	2.90
