index.html:314 The specified value "age here" cannot be parsed, or is out of range.
index.html:238 
puck.js:392 <BLE> Device Name:       MDBT42Q 4b36
puck.js:392 <BLE> Device ID:         CHWSONW8maek+6VJLjqs8A==
puck.js:392 <BLE> Connected
index.html:227 Received:  >
index.html:228 SyntaxError: Unexpected token > in JSON at position 0
    at JSON.parse (<anonymous>)
    at onLine (index.html:216)
    at Object.ondata (index.html:253)
    at Object.emit (puck.js:131)
    at BluetoothRemoteGATTCharacteristic.<anonymous> (puck.js:262)
index.html:217 Received JSON:  {t: "25.22", p: "-2.59"}
index.html:217 Received JSON:  {t: "25.22", p: "-2.85"}
index.html:217 Received JSON:  {t: "25.23", p: "-2.85"}
index.html:217 Received JSON:  {t: "25.23", p: "-2.84"}
index.html:217 Received JSON:  {t: "25.24", p: "-2.30"}
index.html:191 MAX:
index.html:192 2.313834489956457
index.html:217 Received JSON:  {t: "25.24", p: "-2.56"}
index.html:217 Received JSON:  {t: "25.25", p: "-2.02"}
index.html:217 Received JSON:  {t: "25.25", p: "-1.75"}
index.html:217 Received JSON:  {t: "25.26", p: "-2.01"}
index.html:217 Received JSON:  {t: "25.26", p: "-1.74"}
index.html:217 Received JSON:  {t: "25.26", p: "-1.74"}
index.html:217 Received JSON:  {t: "25.27", p: "-1.19"}
index.html:217 Received JSON:  {t: "25.27", p: "-1.73"}
index.html:217 Received JSON:  {t: "25.28", p: "-0.91"}
index.html:217 Received JSON:  {t: "25.28", p: "-0.64"}
index.html:217 Received JSON:  {t: "25.29", p: "-0.90"}
index.html:217 Received JSON:  {t: "25.29", p: "-0.64"}
index.html:217 Received JSON:  {t: "25.30", p: "-0.63"}
index.html:217 Received JSON:  {t: "25.29", p: "-0.36"}
index.html:217 Received JSON:  {t: "25.31", p: "-0.34"}
index.html:217 Received JSON:  {t: "25.31", p: "-0.07"}
index.html:217 Received JSON:  {t: "25.31", p: "0.73"}
index.html:217 Received JSON:  {t: "25.32", p: "1.54"}
index.html:217 Received JSON:  {t: "25.32", p: "1.28"}
index.html:217 Received JSON:  {t: "25.33", p: "1.83"}
index.html:217 Received JSON:  {t: "25.34", p: "1.83"}
index.html:217 Received JSON:  {t: "25.34", p: "2.11"}
index.html:217 Received JSON:  {t: "25.35", p: "2.11"}
index.html:217 Received JSON:  {t: "25.35", p: "1.58"}
index.html:217 Received JSON:  {t: "25.36", p: "1.59"}
index.html:217 Received JSON:  {t: "25.36", p: "1.86"}
index.html:217 Received JSON:  {t: "25.37", p: "1.86"}
index.html:217 Received JSON:  {t: "25.37", p: "1.33"}
index.html:217 Received JSON:  {t: "25.38", p: "1.59"}
index.html:217 Received JSON:  {t: "25.38", p: "2.14"}
index.html:217 Received JSON:  {t: "25.39", p: "1.07"}
index.html:217 Received JSON:  {t: "25.39", p: "1.07"}
index.html:217 Received JSON:  {t: "25.39", p: "1.08"}
index.html:217 Received JSON:  {t: "25.40", p: "1.62"}
index.html:217 Received JSON:  {t: "25.41", p: "1.63"}
index.html:217 Received JSON:  {t: "25.42", p: "1.37"}
index.html:217 Received JSON:  {t: "25.41", p: "1.09"}
index.html:191 MAX:
index.html:192 1.733750858567662
index.html:217 Received JSON:  {t: "25.43", p: "1.37"}
index.html:217 Received JSON:  {t: "25.43", p: "1.64"}
index.html:217 Received JSON:  {t: "25.44", p: "1.39"}
index.html:217 Received JSON:  {t: "25.44", p: "1.39"}
index.html:217 Received JSON:  {t: "25.44", p: "1.12"}
index.html:217 Received JSON:  {t: "25.46", p: "1.39"}
index.html:217 Received JSON:  {t: "25.46", p: "0.59"}
index.html:217 Received JSON:  {t: "25.46", p: "1.14"}
index.html:217 Received JSON:  {t: "25.47", p: "0.59"}
index.html:217 Received JSON:  {t: "25.47", p: "0.07"}
index.html:217 Received JSON:  {t: "25.48", p: "-0.20"}
index.html:217 Received JSON:  {t: "25.48", p: "0.08"}
index.html:217 Received JSON:  {t: "25.48", p: "-0.19"}
index.html:217 Received JSON:  {t: "25.49", p: "-1.80"}
index.html:217 Received JSON:  {t: "25.50", p: "-2.87"}
index.html:217 Received JSON:  {t: "25.51", p: "-3.14"}
index.html:217 Received JSON:  {t: "25.51", p: "-2.59"}
index.html:217 Received JSON:  {t: "25.52", p: "-2.59"}
index.html:217 Received JSON:  {t: "25.52", p: "-2.86"}
index.html:217 Received JSON:  {t: "25.53", p: "-2.58"}
index.html:217 Received JSON:  {t: "25.53", p: "-2.31"}
index.html:217 Received JSON:  {t: "25.55", p: "-2.29"}
index.html:217 Received JSON:  {t: "25.55", p: "-1.76"}
index.html:217 Received JSON:  {t: "25.55", p: "-2.02"}
index.html:217 Received JSON:  {t: "25.56", p: "-1.74"}
index.html:217 Received JSON:  {t: "25.56", p: "-2.01"}
index.html:217 Received JSON:  {t: "25.57", p: "-1.73"}
index.html:217 Received JSON:  {t: "25.58", p: "-1.72"}
index.html:217 Received JSON:  {t: "25.58", p: "-1.46"}
index.html:217 Received JSON:  {t: "25.59", p: "-1.18"}
index.html:217 Received JSON:  {t: "25.59", p: "-1.18"}
index.html:217 Received JSON:  {t: "25.59", p: "-1.17"}
index.html:217 Received JSON:  {t: "25.61", p: "-0.89"}
index.html:217 Received JSON:  {t: "25.61", p: "-0.89"}
index.html:217 Received JSON:  {t: "25.61", p: "-0.89"}
index.html:217 Received JSON:  {t: "25.62", p: "-0.34"}
index.html:217 Received JSON:  {t: "25.63", p: "-0.60"}
index.html:217 Received JSON:  {t: "25.63", p: "-0.06"}
index.html:217 Received JSON:  {t: "25.64", p: "0.76"}
index.html:217 Received JSON:  {t: "25.64", p: "-0.06"}
index.html:217 Received JSON:  {t: "25.65", p: "1.03"}
index.html:217 Received JSON:  {t: "25.66", p: "1.85"}
index.html:217 Received JSON:  {t: "25.67", p: "2.94"}
index.html:217 Received JSON:  {t: "25.67", p: "3.75"}
index.html:217 Received JSON:  {t: "25.67", p: "3.75"}
index.html:217 Received JSON:  {t: "25.68", p: "2.68"}
index.html:217 Received JSON:  {t: "25.68", p: "2.41"}
index.html:217 Received JSON:  {t: "25.69", p: "3.23"}
index.html:217 Received JSON:  {t: "25.69", p: "2.69"}
index.html:217 Received JSON:  {t: "25.70", p: "2.69"}
index.html:217 Received JSON:  {t: "25.71", p: "2.44"}
index.html:217 Received JSON:  {t: "25.71", p: "2.17"}
index.html:217 Received JSON:  {t: "25.72", p: "2.44"}
index.html:217 Received JSON:  {t: "25.72", p: "2.18"}
index.html:217 Received JSON:  {t: "25.73", p: "2.19"}
index.html:217 Received JSON:  {t: "25.74", p: "2.19"}
index.html:217 Received JSON:  {t: "25.74", p: "1.93"}
index.html:217 Received JSON:  {t: "25.75", p: "1.94"}
index.html:217 Received JSON:  {t: "25.76", p: "1.13"}
index.html:217 Received JSON:  {t: "25.77", p: "1.41"}
index.html:191 MAX:
index.html:192 2.745920034182875
index.html:217 Received JSON:  {t: "25.76", p: "1.41"}
index.html:217 Received JSON:  {t: "25.77", p: "1.14"}
index.html:217 Received JSON:  {t: "25.78", p: "1.42"}
index.html:217 Received JSON:  {t: "25.79", p: "0.89"}
index.html:217 Received JSON:  {t: "25.79", p: "-0.19"}
index.html:217 Received JSON:  {t: "25.79", p: "-9.36"}
index.html:217 Received JSON:  {t: "25.80", p: "-18.53"}
index.html:217 Received JSON:  {t: "25.81", p: "-18.26"}
index.html:217 Received JSON:  {t: "25.82", p: "-17.70"}
index.html:217 Received JSON:  {t: "25.82", p: "-17.16"}
index.html:217 Received JSON:  {t: "25.83", p: "-16.88"}
index.html:217 Received JSON:  {t: "25.83", p: "-16.88"}
index.html:217 Received JSON:  {t: "25.84", p: "-16.88"}
index.html:217 Received JSON:  {t: "25.85", p: "-17.14"}
index.html:217 Received JSON:  {t: "25.85", p: "-16.87"}
index.html:217 Received JSON:  {t: "25.86", p: "-15.51"}
index.html:217 Received JSON:  {t: "25.87", p: "-14.69"}
index.html:217 Received JSON:  {t: "25.88", p: "-14.69"}
index.html:217 Received JSON:  {t: "25.88", p: "-13.07"}
index.html:217 Received JSON:  {t: "25.89", p: "-14.14"}
index.html:217 Received JSON:  {t: "25.89", p: "-14.14"}
index.html:217 Received JSON:  {t: "25.89", p: "-14.13"}
index.html:217 Received JSON:  {t: "25.91", p: "-13.58"}
index.html:217 Received JSON:  {t: "25.91", p: "-12.50"}
index.html:217 Received JSON:  {t: "25.91", p: "-10.61"}
index.html:217 Received JSON:  {t: "25.93", p: "-8.43"}
index.html:217 Received JSON:  {t: "25.93", p: "-4.93"}
index.html:217 Received JSON:  {t: "25.93", p: "-1.68"}
index.html:217 Received JSON:  {t: "25.94", p: "5.34"}
index.html:217 Received JSON:  {t: "25.94", p: "11.28"}
index.html:217 Received JSON:  {t: "25.95", p: "12.11"}
index.html:217 Received JSON:  {t: "25.95", p: "11.57"}
index.html:217 Received JSON:  {t: "25.96", p: "11.03"}
index.html:217 Received JSON:  {t: "25.97", p: "9.69"}
index.html:217 Received JSON:  {t: "25.97", p: "8.34"}
index.html:217 Received JSON:  {t: "25.98", p: "7.81"}
index.html:217 Received JSON:  {t: "25.98", p: "8.35"}
index.html:217 Received JSON:  {t: "25.99", p: "7.83"}
index.html:217 Received JSON:  {t: "25.99", p: "7.83"}
index.html:217 Received JSON:  {t: "26.01", p: "7.57"}
index.html:217 Received JSON:  {t: "26.01", p: "7.29"}
index.html:217 Received JSON:  {t: "26.02", p: "7.04"}
index.html:217 Received JSON:  {t: "26.02", p: "5.69"}
index.html:217 Received JSON:  {t: "26.03", p: "5.43"}
index.html:217 Received JSON:  {t: "26.03", p: "5.16"}
index.html:217 Received JSON:  {t: "26.04", p: "4.36"}
index.html:217 Received JSON:  {t: "26.05", p: "3.56"}
index.html:191 MAX:
index.html:192 8.849900701351691
