31.96	2.18
31.96	1.89
31.96	2.18
31.97	1.89
31.97	2.49
31.97	1.61
31.98	2.21
31.98	1.92
31.98	1.34
31.99	1.93
31.99	1.65
32.00	2.24
31.99	1.36
32.01	1.66
32.01	1.67
32.02	2.26
32.02	1.68
32.02	1.68
32.02	1.39
32.02	1.69
32.03	1.12
32.04	1.71
32.03	1.69
32.04	1.71
32.04	1.71
32.05	1.43
32.06	1.73
32.06	1.73
32.06	2.61
32.06	1.46
32.07	1.75
32.07	1.75
32.07	1.47
32.07	2.05
32.08	2.06
32.08	1.19
32.09	2.07
32.09	1.78
32.10	1.79
32.09	1.79
32.10	2.09
32.10	1.22
32.11	2.09
32.10	1.22
32.11	1.81
32.12	1.82
32.12	2.12
32.12	1.83
32.12	1.54
32.13	1.84
32.13	1.84
32.14	1.84
32.14	2.14
32.14	2.15
32.15	2.16
32.14	1.86
32.16	1.88
32.15	1.87
32.16	1.88
32.16	1.59
32.16	1.88
32.17	1.61
32.17	2.48
32.17	1.31
32.18	1.91
32.18	1.92
32.18	1.62
32.19	1.64
32.19	1.34
32.19	1.93
32.20	1.94
32.19	1.93
32.21	2.53
32.22	1.96
32.22	1.67
32.22	1.97
32.22	1.97
32.23	1.39
32.22	1.09
32.23	1.98
32.24	1.41
32.23	1.69
32.24	1.41
32.24	2.29
32.25	1.43
32.25	2.29
32.26	2.02
32.26	1.72
32.26	1.73
32.26	1.73
32.26	2.31
32.27	0.88
32.27	1.17
32.28	1.17
32.28	1.47
32.28	1.18
32.28	1.18
32.29	1.77
32.29	1.77
32.29	1.77
32.30	1.21
32.30	1.79
32.30	0.91
32.31	1.79
32.31	1.81
32.30	1.79
32.32	2.39
32.31	2.39
32.31	2.39
32.33	2.12
32.33	1.83
32.33	2.41
32.32	1.82
32.33	2.12
32.33	1.83
32.34	1.84
32.34	1.85
32.34	2.14
32.34	1.85
32.35	2.44
32.36	1.87
32.36	1.88
32.36	1.87
32.36	1.58
32.37	2.17
32.37	1.89
32.38	1.89
32.37	2.47
32.38	2.19
32.38	2.19
32.38	1.91
32.39	1.91
32.39	1.63
32.39	1.63
32.39	1.34
32.40	2.22
32.41	1.94
32.41	1.94
32.42	1.66
32.42	2.24
32.42	2.24
32.43	1.68
32.42	1.96
32.43	1.39
32.43	1.68
32.43	1.98
32.44	1.41
32.45	1.41
32.45	1.41
32.45	1.71
32.46	1.43
32.46	1.42
32.46	1.73
32.46	1.72
32.47	0.86
32.47	1.45
32.47	1.16
32.47	2.03
32.48	1.74
32.49	1.76
32.49	2.06
32.49	1.48
32.49	1.77
32.49	1.77
32.49	1.19
32.50	2.07
32.50	1.49
32.50	1.79
32.51	2.08
32.51	2.09
32.52	2.68
32.52	2.09
32.52	2.39
32.52	2.09
32.53	1.82
32.53	2.11
32.53	2.39
32.54	2.12
32.54	2.71
32.54	2.12
32.55	2.14
32.54	2.42
32.55	2.14
32.55	1.85
32.56	2.15
32.55	2.14
32.56	2.15
32.57	1.87
32.57	1.87
32.57	2.16
32.58	2.76
32.58	1.31
32.58	2.18
32.58	1.89
32.59	1.89
32.59	1.91
32.59	1.91
32.59	1.92
32.59	2.49
32.60	2.51
32.61	2.22
32.61	2.52
32.62	3.11
32.61	1.94
32.62	1.94
32.62	1.66
32.62	1.37
32.63	1.38
32.63	1.97
32.63	1.97
32.64	1.39
32.64	1.39
32.64	1.39
32.65	1.39
32.66	1.71
32.66	1.42
32.66	2.29
32.66	1.42
32.66	1.12
32.67	2.02
32.67	1.44
32.67	1.44
32.68	2.04
32.68	2.04
32.68	2.04
32.68	2.04
32.68	1.74
32.69	1.75
32.69	2.04
32.70	1.48
32.70	1.48
32.70	2.06
32.70	2.06
32.71	2.37
32.70	1.78
32.71	1.21
32.71	2.37
32.72	2.09
32.72	2.38
32.72	2.38
32.73	1.52
32.73	1.81
32.74	2.11
32.74	2.69
32.74	1.54
32.74	2.99
32.74	2.42
32.74	1.83
32.75	2.42
32.75	2.14
32.75	3.01
32.75	2.14
32.76	2.14
32.76	1.86
32.76	3.31
32.77	2.16
32.77	2.74
32.77	2.44
32.78	3.04
32.78	1.59
32.79	2.48
32.79	2.48
32.79	1.61
32.79	2.19
32.79	2.19
32.79	1.62
32.79	1.62
32.80	2.49
32.81	1.63
32.81	2.22
32.82	1.93
32.82	1.94
32.82	2.24
32.82	1.64
32.82	1.65
32.83	2.54
32.82	1.94
32.83	1.66
32.84	2.54
32.84	1.67
32.84	1.97
32.85	1.98
32.85	1.69
32.85	2.56
32.86	1.99
32.86	1.69
32.86	2.29
32.86	1.99
32.86	2.29
32.86	1.99
32.87	2.01
32.87	2.89
32.88	1.14
32.88	2.59
32.88	1.74
32.89	2.33
32.89	1.74
32.89	2.04
32.89	2.34
32.89	1.46
32.89	2.33
32.90	1.76
32.90	2.35
32.91	2.07
32.91	2.36
32.91	2.36
32.91	2.65
32.92	2.08
32.91	2.36
32.92	1.79
32.92	2.37
32.93	2.09
32.93	2.39
32.93	2.38
32.94	2.09
32.94	2.69
32.94	1.82
32.94	1.53
32.95	2.12
32.94	1.82
32.96	2.72
32.95	2.13
32.96	2.13
32.96	2.13
32.97	2.73
32.97	2.73
32.97	2.44
32.97	2.15
32.98	1.87
32.98	1.88
32.98	2.17
32.98	1.87
32.98	1.88
32.99	1.89
32.99	1.89
32.99	2.19
32.99	1.61
32.99	1.61
33.00	2.19
33.01	1.91
33.01	2.19
33.02	2.79
33.01	1.92
33.02	1.92
33.02	1.63
33.02	1.35
33.02	2.22
33.02	1.94
33.02	1.64
33.03	1.94
33.04	2.24
33.04	2.54
33.04	1.96
33.05	1.97
33.05	2.55
33.05	2.55
33.05	2.27
33.05	2.56
33.06	2.27
33.06	2.28
33.06	2.58
33.06	2.57
33.06	1.69
33.07	2.29
33.08	2.89
33.07	2.88
33.08	2.31
33.08	2.59
33.08	1.72
33.09	2.61
33.09	2.32
33.09	1.16
33.09	2.32
33.09	1.74
33.09	2.33
33.10	2.04
33.10	2.34
33.11	2.34
33.12	1.78
33.11	2.06
33.11	1.77
33.12	2.36
33.12	1.78
33.12	1.49
33.12	2.37
33.13	1.49
33.13	1.79
33.13	2.08
33.14	1.81
33.14	2.09
33.14	1.22
33.14	1.81
33.14	1.52
33.15	2.11
33.15	1.54
33.16	2.42
33.16	1.54
33.16	2.13
33.16	1.25
33.17	2.14
33.17	1.26
33.17	1.56
33.17	1.56
33.17	2.14
33.18	2.16
33.18	2.16
33.18	2.16
33.18	2.45
33.19	2.47
33.19	2.18
33.19	2.47
33.19	2.18
33.19	2.76
33.20	2.48
33.21	2.49
33.21	2.49
33.20	2.19
33.21	1.91
33.21	2.79
33.21	2.49
33.22	2.21
33.22	2.21
33.22	2.22
33.22	2.49
33.22	2.51
33.23	2.52
33.23	1.94
33.24	2.24
33.24	2.24
33.25	1.96
33.24	2.24
33.25	2.54
33.25	2.26
33.25	2.54
33.26	2.85
33.25	1.97
33.26	2.28
33.26	1.98
33.27	1.99
33.27	2.28
33.27	2.29
33.28	2.29
33.27	2.29
33.28	2.59
33.29	1.43
33.29	2.02
33.29	2.31
33.29	1.72
33.29	1.73
33.30	2.33
33.29	1.74
33.30	1.74
33.30	1.74
33.31	1.46
33.31	2.05
33.31	2.05
33.31	2.05
33.32	2.06
33.32	1.48
33.32	2.06
33.32	1.48
33.33	2.37
33.33	2.37
33.33	2.37
33.33	2.08
33.33	2.66
33.33	1.79
33.34	2.38
33.35	2.09
33.34	2.38
33.35	2.39
33.34	2.09
33.35	2.11
33.35	2.69
33.35	2.39
33.36	2.99
33.36	2.71
33.36	2.41
33.36	2.41
33.37	2.42
33.37	2.42
33.37	2.43
33.37	2.72
33.37	2.14
33.38	2.73
33.38	1.86
33.39	2.45
33.38	2.44
33.39	1.87
33.39	2.16
33.39	2.45
33.39	2.75
33.39	2.17
33.39	2.17
33.40	2.76
33.41	2.77
33.41	2.48
33.41	2.19
33.41	2.48
33.41	2.19
33.42	2.19
33.41	2.19
33.42	1.92
33.42	2.21
33.42	2.79
33.42	2.79
33.43	2.51
33.43	2.22
33.43	2.22
33.43	1.93
33.44	1.94
33.44	2.23
33.44	2.24
33.44	2.24
33.45	1.95
33.44	1.94
33.45	1.38
33.45	1.96
33.45	1.38
33.46	1.09
33.46	1.68
33.46	1.68
33.46	1.68
33.47	1.69
33.47	1.99
33.47	1.99
33.48	1.99
33.48	1.99
33.49	2.59
33.48	1.99
33.48	1.99
33.49	2.01
33.49	2.01
33.49	1.72
33.49	2.29
33.49	2.89
33.50	2.03
33.49	2.59
33.49	2.59
33.49	2.31
33.50	2.32
33.51	2.62
33.50	3.49
33.51	2.63
33.51	2.34
33.51	2.63
33.52	2.63
33.52	2.64
33.52	2.06
33.53	2.64
33.53	2.06
33.53	2.65
33.53	2.65
33.53	2.36
33.53	2.66
33.54	2.67
33.54	2.67
33.54	1.79
33.54	2.08
33.55	2.09
33.55	2.39
33.55	2.09
33.55	2.39
33.55	2.09
33.56	2.39
33.56	2.41
33.56	2.11
33.56	2.11
33.57	2.42
33.56	2.99
33.57	2.71
33.58	1.84
33.57	2.13
33.57	2.72
33.58	3.02
33.58	2.44
33.59	2.73
33.59	1.86
33.59	2.16
33.59	2.16
33.59	1.87
33.60	2.75
33.60	1.88
33.60	2.17
33.60	2.17
33.61	1.89
33.61	2.18
33.61	2.18
33.61	1.89
33.61	2.19
33.62	2.49
33.62	1.62
33.61	1.61
33.62	2.19
33.62	1.62
33.63	1.92
33.62	2.49
33.63	2.51
33.63	2.51
33.64	2.51
33.64	1.93
33.64	2.22
33.64	2.22
33.65	2.52
33.64	2.23
33.64	2.52
33.65	2.53
33.65	2.82
33.65	2.54
33.65	2.83
33.65	2.54
33.65	2.54
33.66	2.54
33.66	2.55
33.67	2.56
33.67	2.26
33.67	2.26
33.67	3.14
33.67	2.56
33.68	2.58
33.69	2.87
33.68	2.87
33.68	1.69
33.69	1.99
33.68	2.28
33.69	1.43
33.69	2.29
33.69	2.01
33.69	2.31
33.69	2.31
33.69	2.31
33.69	2.02
33.70	2.31
33.70	2.02
33.71	2.62
33.71	2.61
33.71	2.32
33.71	2.62
33.72	3.21
33.72	2.33
33.72	2.34
33.72	2.63
33.73	2.06
33.73	2.06
33.73	2.93
33.73	2.65
33.74	2.07
33.73	2.07
33.74	2.07
33.74	2.08
33.75	1.79
33.75	2.38
33.75	1.79
33.74	2.08
33.75	1.22
33.75	2.38
33.76	2.09
33.76	2.09
33.76	1.81
33.77	2.39
33.77	2.39
33.77	2.11
33.77	2.12
33.77	2.39
33.77	2.42
33.77	2.42
33.78	2.42
33.78	2.13
33.78	1.55
33.78	2.14
33.78	2.14
33.79	2.43
33.79	1.56
33.79	2.14
33.79	2.14
33.79	2.14
33.79	2.15
33.79	2.73
33.79	2.74
33.79	2.15
33.80	2.16
33.80	2.45
33.81	2.17
33.81	2.17
33.81	3.05
33.81	2.76
33.81	2.47
33.82	2.77
33.82	1.89
33.82	2.48
33.82	2.19
33.82	2.78
33.82	2.78
33.82	1.89
33.82	2.78
33.83	1.91
33.83	2.79
33.83	2.79
33.84	2.49
33.84	2.79
33.84	1.63
33.85	2.52
33.85	2.22
33.85	2.52
33.85	2.52
33.85	2.81
33.85	2.81
33.85	2.24
33.86	1.95
33.85	2.53
33.86	3.41
33.86	3.13
33.87	2.84
33.87	2.26
33.87	1.96
33.87	1.67
33.88	3.14
33.87	1.96
33.88	1.98
33.88	1.69
33.88	1.98
33.88	2.27
33.89	1.99
33.89	1.69
33.89	2.29
33.89	2.58
33.89	1.41
33.89	2.29
33.89	2.88
33.89	1.99
33.90	2.31
33.90	2.31
33.89	2.01
33.91	2.61
33.91	2.32
33.91	1.73
33.92	2.03
33.91	2.02
33.92	2.62
33.91	2.03
33.92	2.32
33.92	1.74
33.92	2.03
33.92	2.62
33.93	2.64
33.93	2.64
33.93	2.93
33.93	2.64
33.93	2.93
33.94	2.64
33.93	2.64
33.94	3.23
33.94	2.94
33.94	2.64
33.94	2.65
33.95	2.66
33.94	2.07
33.96	3.26
33.95	2.66
33.95	2.96
33.95	2.37
33.96	2.38
33.95	2.08
33.96	2.09
33.96	2.39
33.96	2.67
33.97	2.09
33.97	2.39
33.97	2.98
33.98	2.41
33.97	2.41
33.97	1.82
33.97	2.69
33.98	2.41
33.98	2.41
33.97	2.11
33.99	2.72
33.99	2.43
33.99	2.72
33.99	1.84
33.99	2.43
33.99	2.73
34.00	1.86
33.99	2.14
34.00	2.15
34.00	1.86
34.00	2.15
34.01	1.87
34.01	2.74
34.01	2.74
34.01	2.17
34.01	3.04
34.02	1.88
34.01	2.16
34.01	2.46
34.02	2.18
34.02	2.76
34.02	2.18
34.03	2.48
34.02	2.18
34.03	2.49
34.03	2.19
34.02	3.06
34.03	3.07
34.03	2.78
34.04	2.19
34.04	2.79
34.04	2.79
34.04	2.79
34.04	3.08
34.04	3.38
34.05	3.09
34.05	2.79
34.05	3.39
34.05	2.52
34.05	2.51
34.05	2.81
34.05	2.81
34.06	3.11
34.06	3.11
34.06	2.23
34.06	2.53
34.07	2.24
34.06	2.24
34.07	2.84
34.07	2.84
34.07	2.25
34.07	2.54
34.08	2.55
34.07	1.67
34.08	2.56
34.08	1.97
34.08	2.56
34.08	2.26
34.08	1.98
34.09	2.28
34.09	1.99
34.09	2.58
34.09	2.58
34.09	1.99
34.09	2.87
34.09	2.58
34.10	2.29
34.09	2.29
34.10	1.99
34.11	2.29
34.11	2.59
34.11	2.59
34.11	2.59
34.11	2.89
34.12	2.61
34.12	2.32
34.12	2.61
34.11	2.31
34.12	2.89
34.12	2.61
34.12	2.61
34.13	2.63
34.12	2.91
34.12	2.62
34.12	3.19
34.12	2.33
34.13	2.63
34.13	3.21
34.13	2.92
34.14	2.64
34.13	2.92
34.14	2.94
34.14	2.34
34.14	2.64
34.14	2.93
34.15	2.36
34.15	2.65
34.15	3.24
34.15	2.37
34.15	2.95
34.16	2.37
34.16	2.67
34.16	2.37
34.16	2.67
34.16	3.25
34.16	2.38
34.16	3.26
34.16	2.38
34.16	2.38
34.17	2.39
34.17	2.68
34.17	2.09
34.17	2.69
34.17	2.09
34.18	2.39
34.18	2.41
34.18	2.41
34.18	2.69
34.19	2.99
34.18	2.69
34.19	2.71
34.19	2.71
34.19	2.42
34.19	2.14
34.19	2.14
34.20	2.73
34.19	2.72
34.19	3.01
34.19	2.72
34.20	3.02
34.20	2.14
34.20	2.14
34.20	2.44
34.21	2.44
34.21	2.44
34.20	2.73
34.21	2.16
34.21	2.44
34.21	3.03
34.22	2.75
34.21	2.16
34.22	2.75
34.22	3.64
34.22	2.46
34.22	3.04
34.22	2.76
34.23	2.18
34.23	2.47
34.23	3.06
34.23	2.77
34.23	2.77
34.23	2.77
34.24	2.19
34.24	2.78
34.23	2.48
34.24	2.78
34.24	1.91
34.24	2.49
34.24	2.79
34.24	2.79
34.24	2.49
34.25	2.21
34.25	2.21
34.25	3.09
34.26	2.52
34.25	2.79
34.26	2.52
34.26	2.52
34.26	3.39
34.26	2.22
34.26	3.11
34.26	2.23
34.27	1.94
34.27	2.24
34.27	2.83
34.28	1.96
34.28	2.25
34.28	1.96
34.28	1.96
34.28	2.25
34.28	1.96
34.28	1.96
34.28	1.67
34.28	1.68
34.28	1.96
34.28	1.68
34.28	2.26
34.29	2.27
34.29	1.98
34.29	2.27
34.29	2.27
34.29	2.87
34.30	2.29
34.29	2.28
34.30	2.58
34.29	2.57
34.30	3.16
34.30	2.58
34.31	2.59
34.31	2.29
34.30	3.16
34.30	2.58
34.31	2.29
34.31	2.59
34.31	3.18
34.32	2.01
34.32	2.59
34.32	2.59
34.32	3.19
34.32	2.59
34.32	2.61
34.32	2.59
34.32	2.31
34.32	2.03
34.33	2.62
34.33	2.62
34.32	2.32
34.33	2.62
34.33	2.62
34.33	2.92
34.33	2.62
34.34	2.34
34.34	2.64
34.34	2.63
34.35	2.06
34.34	2.34
34.35	2.93
34.35	2.94
34.35	2.06
34.35	2.06
34.35	2.94
34.36	2.65
34.36	2.36
34.36	2.08
34.36	2.65
34.36	2.66
34.36	1.49
34.36	2.66
34.36	2.08
34.36	2.66
34.37	2.09
34.37	1.79
34.36	2.08
34.37	2.97
34.36	2.67
34.37	2.39
34.37	2.38
34.37	2.39
34.38	2.98
34.38	2.69
34.37	2.97
34.38	2.69
34.39	2.41
34.38	2.39
34.38	2.69
34.39	2.99
34.39	2.41
34.39	3.29
34.39	2.69
34.39	2.71
34.39	2.99
34.39	2.99
34.39	2.99
34.39	2.41
34.39	2.71
34.40	3.01
34.40	2.43
34.40	2.43
34.40	2.72
34.40	2.72
34.41	2.44
34.41	3.02
34.41	1.85
34.41	3.32
34.41	3.03
34.42	2.16
34.41	3.03
34.42	2.45
34.41	2.44
34.42	3.04
34.42	2.46
34.42	2.45
34.42	2.16
34.43	2.17
34.43	2.76
34.43	2.17
34.43	2.18
34.43	2.18
34.44	2.48
34.43	1.88
34.44	2.77
34.44	1.89
34.44	2.77
34.44	2.48
34.44	3.07
34.44	2.49
34.44	2.49
34.45	2.49
34.45	2.79
34.45	1.62
34.45	1.92
34.45	2.49
34.45	3.09
34.45	2.79
34.45	2.21
34.45	3.09
34.45	2.79
34.46	3.09
34.46	2.81
34.46	3.38
34.46	2.81
34.47	3.39
34.46	2.79
34.46	3.39
34.46	3.09
34.46	2.22
34.47	3.39
34.48	3.41
34.48	2.54
34.47	2.82
34.48	2.53
34.48	2.24
34.48	2.54
34.48	2.83
34.48	2.83
34.48	2.54
34.48	2.84
34.49	3.14
34.48	2.84
34.49	2.84
34.49	2.85
34.49	2.26
34.49	2.26
34.49	2.84
